ID,Business Name,Trade Name,Sidewalk Cafe Type,License Number,Full Address,Address Building,Address Street Name,City,State,ZIP Code,Borough,Address Location,Phone Number,Lic Area Sq Ft
560,MADISON GLOBAL LLC,NELLO'S,Unenclosed Sidewalk Cafe,1334619,"696 MADISON AVENUE, NEW YORK, NY 10065",696,MADISON AVENUE,NEW YORK,NY,10065,Manhattan,,(212) 736-8700,126
43,MAFRA RESTAURANT CORP,IL VIOLINO,Enclosed Sidewalk Cafe,0895625,"180 COLUMBUS AVE, NEW YORK, NY 10023",180,COLUMBUS AVE,NEW YORK,NY,10023,Manhattan,,(212) 873-2500,411
421,MAGNOLIA COLUMBUS AVENUE LLC.,,Enclosed Sidewalk Cafe,1271565,"200 COLUMBUS AVENUE, NEW YORK, NY 10023",200,COLUMBUS AVENUE,NEW YORK,NY,10023,Manhattan,,(212) 757-1177,365
316,"M AND G TOGETHER 4 EVER, LLC.",BURRITO BAR & KITCHEN,Unenclosed Sidewalk Cafe,1219900,"307 FLATBUSH AVE, BROOKLYN, NY 11217",307,FLATBUSH AVE,BROOKLYN,NY,11217,Brooklyn,,(718) 230-8646,390
94,MANEKEN CORP.,PETITE ABEILLE,Unenclosed Sidewalk Cafe,0979768,"466 HUDSON STREET, MANHATTAN, NY 10014",466,HUDSON STREET,MANHATTAN,NY,10014,Manhattan,,(212) 727-1505,140
358,MANETTA'S FINE FOOD CORP.,MANETTA'S RISTORANTE,Unenclosed Sidewalk Cafe,1229988,"1076 JACKSON AVE, QUEENS, NY 11101",1076,JACKSON AVE,QUEENS,NY,11101,Queens,,(718) 786-6171,242
317,"MANGARONI, LLC",IL BASTARDO,Unenclosed Sidewalk Cafe,1219992,"191 SEVENTH AVENUE, NEW YORK, NY 10011",191,SEVENTH AVENUE,NEW YORK,NY,10011,Manhattan,,(212) 513-1988,375
371,MANGIA RESTAURANT CORP,OVELIA RESTAURANT,Unenclosed Sidewalk Cafe,1238509,"34-01 30 AVENUE, ASTORIA, NY 11103",34-01,30 AVENUE,ASTORIA,NY,11103,Queens,,(718) 721-7217,480
350,"MANHATTAN ISLAND GROUP, LLC.",FRESH SALT,Unenclosed Sidewalk Cafe,1226371,"146 BEEKMAN ST, NEW YORK, NY 10038",146,BEEKMAN ST,NEW YORK,NY,10038,Manhattan,,(212) 962-0053,162
511,MANNA 2ND AVENUE LLC,GINA LA FORNARINA,Unenclosed Sidewalk Cafe,1308601,"1575 2ND AVE, NEW YORK, NY 10028",1575,2ND AVE,NEW YORK,NY,10028,Manhattan,,(212) 535-3300,170
672,MANNA AMSTERDAM AVENUE LLC,GINA LA FORNARINA,Unenclosed Sidewalk Cafe,1369548,"279 AMSTERDAM AVE, NEW YORK, NY 10023",279,AMSTERDAM AVE,NEW YORK,NY,10023,Manhattan,,(212) 595-6900,194
165,"MANNAGGIA, INC.",,Unenclosed Sidewalk Cafe,1103693,"163 1ST  AVE, NEW YORK, NY 10003",163,1ST  AVE,NEW YORK,NY,10003,Manhattan,,(212) 388-1190,235
385,MANNA KITCHEN INC,,Unenclosed Sidewalk Cafe,1248596,"28 EAST   18 STREET, NEW YORK, NY 10003",28,EAST   18 STREET,NEW YORK,NY,10003,Manhattan,,(212) 228-1044,167
788,MANNA MADISON AVENUE LLC,GINA LA FORNARINA,Unenclosed Sidewalk Cafe,1419681,"26 E 91ST ST, NEW YORK, NY 10128",26,E 91ST ST,NEW YORK,NY,10128,Manhattan,,(212) 348-8811,130
984,MANON LLC.,MANON,Unenclosed Sidewalk Cafe,1464019,"407 W 14TH ST, NEW YORK, NY 10014",407,W 14TH ST,NEW YORK,NY,10014,Manhattan,,(347) 713-1153,236
97,MARE MARE INC.,BISTRO CASSIS,Unenclosed Sidewalk Cafe,0982077,"225 COLUMBUS AVE, NEW YORK, NY 10023",225,COLUMBUS AVE,NEW YORK,NY,10023,Manhattan,,(631) 367-1156,168
272,MARIA LOUISA RESTAURANT INC,RESTAURANT 101,Unenclosed Sidewalk Cafe,1190559,"10018 4TH AVE, BROOKLYN, NY 11209",10018,4TH AVE,BROOKLYN,NY,11209,Brooklyn,,(718) 833-1313,254
128,"MARLOW, INC.",THE DINER,Unenclosed Sidewalk Cafe,1027923,"85 BROADWAY, BROOKLYN, NY 11249",85,BROADWAY,BROOKLYN,NY,11249,Brooklyn,,(718) 486-3077,337
638,MAROLLES LLC,BXL EAST,Unenclosed Sidewalk Cafe,1353195,"210 E 51TH ST, NEW YORK, NY 10022",210,E 51TH ST,NEW YORK,NY,10022,Manhattan,,(917) 582-3016,77
647,MARYANN'S 353 MEX. INC,MARYANN'S,Unenclosed Sidewalk Cafe,1354785,"353 GREENWICH ST, NEW YORK, NY 10013",353,GREENWICH ST,NEW YORK,NY,10013,Manhattan,,(212) 766-0911,446
375,MASANIELLO RESTAURANT CORP.,PEPERONCINO,Unenclosed Sidewalk Cafe,1243143,"72 5TH AVE, BROOKLYN, NY 11217",72,5TH AVE,BROOKLYN,NY,11217,Brooklyn,,(718) 638-4760,157
193,MA. VI. DO. REST. INC.,MEDITERRANEO,Unenclosed Sidewalk Cafe,1138459,"1260 2ND AVE, NEW YORK, NY 10065",1260,2ND AVE,NEW YORK,NY,10065,Manhattan,,(212) 715-0701,688
255,MAVIMA RESTAURANT INC.,BRIO,Unenclosed Sidewalk Cafe,1184384,"786 LEXINGTON AVENUE, NEW YORK, NY 10065",786,LEXINGTON AVENUE,NEW YORK,NY,10065,Manhattan,A/K/A 137 EAST 61 STREET,(212) 980-2300,135
520,MAZ MEZCAL INC.,,Unenclosed Sidewalk Cafe,1311123,"316 EAST   86 STREET, NEW YORK, NY 10028",316,EAST   86 STREET,NEW YORK,NY,10028,Manhattan,,(631) 424-8480,208
41,M.B.R.P. REST. INC.,THE STUMBLE INN,Enclosed Sidewalk Cafe,0895586,"1454 2ND AVE, NEW YORK, NY 10021",1454,2ND AVE,NEW YORK,NY,10021,Manhattan,,(212) 650-0561,265
78,M.B.R.P.REST.INC.,THE STUMBLE INN,Unenclosed Sidewalk Cafe,0955674,"1454 2ND AVE, NEW YORK, NY 10021",1454,2ND AVE,NEW YORK,NY,10021,Manhattan,,(212) 737-9391,212
470,MEATH TRAILS INC.,DEMPSEYS PUB,Unenclosed Sidewalk Cafe,1282650,"61 2ND AVE, NEW YORK, NY 10003",61,2ND AVE,NEW YORK,NY,10003,Manhattan,,(212) 388-0662,149
315,"MEATPACKING RESTAURANT,LLC.",THE DINER,Unenclosed Sidewalk Cafe,1219795,"44 9TH AVE, NEW YORK, NY 10011",44,9TH AVE,NEW YORK,NY,10011,Manhattan,,(917) 282-2843,442
944,MEDI WINEBAR LLC,MEDI WINEBAR,Unenclosed Sidewalk Cafe,1457455,"811 9TH AVE, NEW YORK, NY 10019",811,9TH AVE,NEW YORK,NY,10019,Manhattan,,(212) 586-1201,135
643,MEDPARK 30 LLC,WINE 30,Unenclosed Sidewalk Cafe,1354206,"41 E 30TH ST, NEW YORK, NY 10016",41,E 30TH ST,NEW YORK,NY,10016,Manhattan,,(212) 481-0197,102
64,"M.E.G.RESTAURANT ENTERPRISES,LTD.",NOVITA,Unenclosed Sidewalk Cafe,0931051,"102 E 22ND ST, NEW YORK, NY 10010",102,E 22ND ST,NEW YORK,NY,10010,Manhattan,,(212) 677-2222,163
732,MEM REST CORP,WICKED WOLF,Unenclosed Sidewalk Cafe,1389775,"4029 EAST TREMONT AVE, BRONX, NY 10465",4029,EAST TREMONT AVE,BRONX,NY,10465,Bronx,,(718) 829-4400,225
646,MENDARED LLC,LE SOUK HAREM,Unenclosed Sidewalk Cafe,1354717,"510 LAGUARDIA PLACE, NEW YORK, NY 10012",510,LAGUARDIA PLACE,NEW YORK,NY,10012,Manhattan,,(212) 677-1120,368
423,"MERMAID 88, LLC",THE MERMAID INN,Unenclosed Sidewalk Cafe,1273996,"568 AMSTERDAM AVENUE, NEW YORK, NY 10024",568,AMSTERDAM AVENUE,NEW YORK,NY,10024,Manhattan,,(212) 799-7400,160
210,MESTIZO INC,GOOD RESTAURANT,Unenclosed Sidewalk Cafe,1160579,"89 GREENWICH AVE, NEW YORK, NY 10014",89,GREENWICH AVE,NEW YORK,NY,10014,Manhattan,,(212) 691-8080,189
136,"MESTRE, INC",LE ZIE 2000,Unenclosed Sidewalk Cafe,1035729,"172 SEVENTH AVENUE, NEW YORK, NY 10011",172,SEVENTH AVENUE,NEW YORK,NY,10011,Manhattan,,(212) 206-8686,153
980,MEXIBBQ KITCHEN & DRAUGHT LLC,,Unenclosed Sidewalk Cafe,1463488,"1631-1633 2ND AVE, NEW YORK, NY 10028",1631-1633,2ND AVE,NEW YORK,NY,10028,Manhattan,,(212) ???-????,288
77,MEXICALI ENTERPRISES LTD,RODEO BAR AND GRILL,Enclosed Sidewalk Cafe,0955462,"375 3 AVENUE, NEW YORK, NY 10016",375,3 AVENUE,NEW YORK,NY,10016,Manhattan,,(212) 683-6500,420
19,MEXICO LINDO RESTAURANT INC,MEXICO LINDO        E/S/C #431,Enclosed Sidewalk Cafe,0782187,"459 2 AVENUE, NEW YORK, NY 10010",459,2 AVENUE,NEW YORK,NY,10010,Manhattan,,(212) 679-3665,227
220,MEZCALS OF 5TH AVE REST CORP.,MESCALS REST.,Unenclosed Sidewalk Cafe,1163793,"223 5TH AVE, BROOKLYN, NY 11215",223,5TH AVE,BROOKLYN,NY,11215,Brooklyn,,(718) 783-3276,318
24,MEZZALUNA ASSOCIATES,MEZZALUNA,Unenclosed Sidewalk Cafe,0811193,"1295 3RD AVE, NEW YORK, NY 10021",1295,3RD AVE,NEW YORK,NY,10021,Manhattan,,(212) 535-9600,63
653,MHBK ASSOCIATES INC.,THE TANGLED VINE,Unenclosed Sidewalk Cafe,1357136,"434 AMSTERDAM AVE, NEW YORK, NY 10024",434,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(646) 863-3896,346
842,MICADO BROOKLYN LLC,THE ANCHORED INN,Unenclosed Sidewalk Cafe,1425047,"57 WATERBURY ST, BROOKLYN, NY 11206",57,WATERBURY ST,BROOKLYN,NY,11206,Brooklyn,,(718) 576-3927,242
66,MICHAEL KING INC.,FINNEGANS WAKE,Unenclosed Sidewalk Cafe,0935481,"1361 1 AVE, NEW YORK, NY 10021",1361,1 AVE,NEW YORK,NY,10021,Manhattan,GR.FL,(212) 737-3664,180
479,"MICKEY'S PLACE ON 43RD ST., LTD",BAR 43,Unenclosed Sidewalk Cafe,1284057,"4306 43RD ST, SUNNYSIDE, NY 11104",4306,43RD ST,SUNNYSIDE,NY,11104,Queens,,(718) 361-3090,204
943,MIDTOWN HOSPITALITY LLC,,Unenclosed Sidewalk Cafe,1457312,"945 2ND AVE, NEW YORK, NY 10022",945,2ND AVE,NEW YORK,NY,10022,Manhattan,,(646) 895-9585,105
8,MIMI'S RESTAURANT CORP.,                    E/S/C #255,Enclosed Sidewalk Cafe,0697987,"984 2ND AVE, NEW YORK, NY 10022",984,2ND AVE,NEW YORK,NY,10022,Manhattan,,(212) 688-4692,429
728,MJAJ FOOD CORP,EATS,Enclosed Sidewalk Cafe,1388513,"1055 LEXINGTON AVE, NEW YORK, NY 10021",1055,LEXINGTON AVE,NEW YORK,NY,10021,Manhattan,,(212) 396-3287,371
490,M & M 28TH ST RESTAURANT LLC,,Unenclosed Sidewalk Cafe,1289251,"382 8 AVENUE, NEW YORK, NY 10001",382,8 AVENUE,NEW YORK,NY,10001,Manhattan,,(917) 705-5119,147
213,MNY CHELSEA LLC,MERCHANTS NY,Unenclosed Sidewalk Cafe,1160931,"112 SEVENTH AVENUE, NEW YORK, NY 10011",112,SEVENTH AVENUE,NEW YORK,NY,10011,Manhattan,,(212) 366-7267,140
148,"MNY HOLDINGS ASSOCIATES, LLC",BAKER STREET,Enclosed Sidewalk Cafe,1074420,"1152 1 AVENUE, NEW YORK, NY 10065",1152,1 AVENUE,NEW YORK,NY,10065,Manhattan,,(212) 871-4000,333
81,"MOHECO,INC.",CAFE-BAR,Unenclosed Sidewalk Cafe,0959237,"32-90 36TH ST, QUEENS, NY 11106",32-90,36TH ST,QUEENS,NY,11106,Queens,,(718) 204-5273,289
849,MOLLY PICON LLC,JACK'S WIFE FREDA,Unenclosed Sidewalk Cafe,1426863,"224 LAFAYETTE ST, NEW YORK, NY 10012",224,LAFAYETTE ST,NEW YORK,NY,10012,Manhattan,,(212) 510-8550,124
680,MOTTSU CUISINE INC,MOTTSU,Unenclosed Sidewalk Cafe,1376493,"285 MOTT ST, NEW YORK, NY 10012",285,MOTT ST,NEW YORK,NY,10012,Manhattan,,(646) 479-8384,86
160,"MOULINAS, LLC",BAR TABAC,Unenclosed Sidewalk Cafe,1101185,"128 SMITH ST, BROOKLYN, NY 11201",128,SMITH ST,BROOKLYN,NY,11201,Brooklyn,,(718) 923-0918,384
347,"MOUQUINHO ENTERPRISES,INC.",PJ CHARLTON,Unenclosed Sidewalk Cafe,1225847,"549 GREENWICH STREET, NEW YORK, NY 10013",549,GREENWICH STREET,NEW YORK,NY,10013,Manhattan,,(212) 924-9532,110
606,MOZ RESTAURANT INC,MEME,Unenclosed Sidewalk Cafe,1347167,"581 HUDSON STREET, NEW YORK, NY 10014",581,HUDSON STREET,NEW YORK,NY,10014,Manhattan,,(646) 692-8450,160
592,MR. BIGGS BAR & GRILL INC.,MR. BIGGS BAR & GRILL,Unenclosed Sidewalk Cafe,1345747,"596 10TH AVE, NEW YORK, NY 10036",596,10TH AVE,NEW YORK,NY,10036,Manhattan,,(212) 246-4744,472
633,M&R MEDITERRANEAN CORP,MAYAHUEL,Enclosed Sidewalk Cafe,1352482,"304 E 6TH ST, NEW YORK, NY 10003",304,E 6TH ST,NEW YORK,NY,10003,Manhattan,,(212) 777-2017,132
79,"MSD ENTERPRISES,INC",VIRAGE,Unenclosed Sidewalk Cafe,0955847,"118 2ND AVE, NEW YORK, NY 10003",118,2ND AVE,NEW YORK,NY,10003,Manhattan,,(212) 253-0425,379
663,MS RESTAURANT CORP,AGNANTI,Unenclosed Sidewalk Cafe,1360424,"19-06 DITMARS BLVD, ASTORIA, NY 11105",19-06,DITMARS BLVD,ASTORIA,NY,11105,Queens,,(718) 545-4554,254
762,MS RESTAURANT OWNERS LLC,MORNING STAR RESTAURANT,Enclosed Sidewalk Cafe,1415773,"879 9 AVENUE, NEW YORK, NY 10019",879,9 AVENUE,NEW YORK,NY,10019,Manhattan,AKA: 401 WEST 57TH STREET,(718) 274-4300,191
687,"M STAR HONG KONG CAFE, INC",JIN JIN HONG KONG CAFE,Enclosed Sidewalk Cafe,1379042,"6224 18 AVENUE, BROOKLYN, NY 11204",6224,18 AVENUE,BROOKLYN,NY,11204,Brooklyn,,(718) 232-6222,244
222,MULBERRY STREET BAR LLC,MULBERRY STREET BAR,Unenclosed Sidewalk Cafe,1164852,"176 1/2 MULBERRY STREET, NEW YORK, NY 10013",176 1/2,MULBERRY STREET,NEW YORK,NY,10013,Manhattan,,(212) 226-9345,199
665,MUSSELS & MORE LTD.,,Unenclosed Sidewalk Cafe,1360728,"510 80TH ST, BROOKLYN, NY 11209",510,80TH ST,BROOKLYN,NY,11209,Brooklyn,,(718) 680-4500,432
709,"MXCO CAFE, LLC",,Enclosed Sidewalk Cafe,1384455,"1491 2ND AVE, NEW YORK, NY 10075",1491,2ND AVE,NEW YORK,NY,10075,Manhattan,,(212) 765-4842,390
689,MY MOST FAVORITE 72ND ST. CORP.,MY MOST FAVORITE FOOD,Enclosed Sidewalk Cafe,1379700,"247 WEST   72 STREET, NEW YORK, NY 10023",247,WEST   72 STREET,NEW YORK,NY,10023,Manhattan,,(212) 580-5130,350
772,"MZ RESTAURANT GROUP, LLC",BURGER CLUB,Unenclosed Sidewalk Cafe,1418049,"3202 30 AVE, ASTORIA, NY 11102",3202,30 AVE,ASTORIA,NY,11102,Queens,,(347) 556-3527,466
908,NACO NYC LLC,EL TORO BLANCO,Unenclosed Sidewalk Cafe,1446392,"10 DOWNING ST, NEW YORK, NY 10014",10,DOWNING ST,NEW YORK,NY,10014,Manhattan,,(212) 645-0193,496
518,"NAHM, INC.",ROOM SERVICE,Unenclosed Sidewalk Cafe,1310316,"690 NINTH AVENUE, NEW YORK, NY 10036",690,NINTH AVENUE,NEW YORK,NY,10036,Manhattan,,(646) 331-8738,84
472,NANOOSH BROADWAY L.L.C.,NANOOSH,Unenclosed Sidewalk Cafe,1282959,"2012 BROADWAY, NEW YORK, NY 10023",2012,BROADWAY,NEW YORK,NY,10023,Manhattan,,(212) 362-7922,143
487,NARGIS CORP,NARGIS CAFE,Unenclosed Sidewalk Cafe,1287835,"2818 CONEY ISLAND AVE, BROOKLYN, NY 11235",2818,CONEY ISLAND AVE,BROOKLYN,NY,11235,Brooklyn,,(718) 872-7888,143
959,"NARICHE, LLC",VINATERIA,Unenclosed Sidewalk Cafe,1459346,"2211 FREDERICK DOUGLAS BLVD, NEW YORK, NY 10026",2211,FREDERICK DOUGLAS BLVD,NEW YORK,NY,10026,Manhattan,,(631) 424-8480,467
188,NARITA JAPANESE RESTAURANT INC.,,Unenclosed Sidewalk Cafe,1135863,"107-08 70 ROAD, FOREST HILLS, NY 11375",107-08,70 ROAD,FOREST HILLS,NY,11375,Queens,,(718) 263-2999,220
883,NCNT CORP,BUBBA'S,Unenclosed Sidewalk Cafe,1433968,"3113A DITMARS BOULEVARD, ASTORIA, NY 11105",3113A,DITMARS BOULEVARD,ASTORIA,NY,11105,Queens,,(718) 728-2227,128
263,NECF INC.,MR. DENNEHY'S,Unenclosed Sidewalk Cafe,1188879,"63 CARMINE ST, NEW YORK, NY 10014",63,CARMINE ST,NEW YORK,NY,10014,Manhattan,,(212) 414-1223,249
10,NECTAR RESTAURANT CORP,,Enclosed Sidewalk Cafe,0699252,"1090 MADISON AVENUE, NEW YORK, NY 10028",1090,MADISON AVENUE,NEW YORK,NY,10028,Manhattan,,(212) 772-0916,170
83,NERA CORP.,CAFE PICK ME UP,Unenclosed Sidewalk Cafe,0960517,"145 AVENUE A, NEW YORK, NY 10009",145,AVENUE A,NEW YORK,NY,10009,Manhattan,,(212) 673-7231,61
481,NEW KO-SUSHI JAPANESE RESTAURANT INC,KOSUSHI JAPANAESE RESTAURANT,Enclosed Sidewalk Cafe,1285670,"1329 2ND AVE, NEW YORK, NY 10021",1329,2ND AVE,NEW YORK,NY,10021,Manhattan,,(212) 439-1678,497
368,NEW MEKONG RESTAURANT CORP.,,Unenclosed Sidewalk Cafe,1234468,"16-18 KING ST, NEW YORK, NY 10014",16-18,KING ST,NEW YORK,NY,10014,Manhattan,,(212) 343-8169,260
569,NEW RESTART INC,TAORMINA,Unenclosed Sidewalk Cafe,1342588,"145 MULBERRY STREET, NEW YORK, NY 10013",145,MULBERRY STREET,NEW YORK,NY,10013,Manhattan,,(646) 221-6545,98
918,NEW YORK BEER & BEVERAGE LLC,NEW YORK BEER COMPANY,Unenclosed Sidewalk Cafe,1451137,"321 W 44TH ST, NEW YORK, NY 10036",321,W 44TH ST,NEW YORK,NY,10036,Manhattan,,(212) 245-2337,165
767,NEW YORK BEER CO LLC.,JACOB'S PICKELS,Unenclosed Sidewalk Cafe,1416762,"509 AMSTERDAM AVE, NEW YORK, NY 10024",509,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) 574-8181,207
626,"NEW YORK FAST GOURMET PREMIER, LLC",NEW YORK BURGER CO.,Enclosed Sidewalk Cafe,1350374,"470 W 23RD ST, NEW YORK, NY 10011",470,W 23RD ST,NEW YORK,NY,10011,Manhattan,,(347) 495-6777,762
400,NICA RESTAURANT CORP,NICA TRATTORIA,Unenclosed Sidewalk Cafe,1253201,"354 E 84TH ST, NEW YORK, NY 10028",354,E 84TH ST,NEW YORK,NY,10028,Manhattan,,(212) 472-5040,83
898,NIDAJA LLC,GASTRONOMIE 491,Unenclosed Sidewalk Cafe,1440354,"491 COLUMBUS AVE, NEW YORK, NY 10024",491,COLUMBUS AVE,NEW YORK,NY,10024,Manhattan,1ST FLR,(212) 974-7871,182
27,NILO INC.& VIOLA CONSULTING LLC,MEZZOGIORNO ASSOC.,Unenclosed Sidewalk Cafe,0832737,"195 SPRING ST, NEW YORK, NY 10012",195,SPRING ST,NEW YORK,NY,10012,Manhattan,,(212) 334-2112,175
138,NINO'S TRIBECA RESTAURANT LTD,OSSO BUCO,Unenclosed Sidewalk Cafe,1057301,"1662 3 AVE, NEW YORK, NY 10128",1662,3 AVE,NEW YORK,NY,10128,Manhattan,,(212) 426-5422,154
552,NINTH AVE. KITCHEN CORP.,YUM YUM TOO,Unenclosed Sidewalk Cafe,1323532,"662 9TH AVE, NEW YORK, NY 10036",662,9TH AVE,NEW YORK,NY,10036,Manhattan,,(212) 247-228,237
589,NIPA THAI RESTAURANT CORP.,THAI SEASON,Unenclosed Sidewalk Cafe,1345730,"612 AMSTERDAM AVENUE, NEW YORK, NY 10024",612,AMSTERDAM AVENUE,NEW YORK,NY,10024,Manhattan,,(212) 721-0566,210
733,N & J OTTO BROS CORP,OTTOMANELLI GRILL,Unenclosed Sidewalk Cafe,1389811,"1325 5TH AVE, NEW YORK, NY 10029",1325,5TH AVE,NEW YORK,NY,10029,Manhattan,,(212) 772-8423,132
783,NKLG CAFE CORP.,ALIADA,Unenclosed Sidewalk Cafe,1419088,"2919 BROADWAY, ASTORIA, NY 11106",2919,BROADWAY,ASTORIA,NY,11106,Queens,,(718) 932-240,185
793,NO MOORE OYSTERS LLC,SMITH & MILLS,Unenclosed Sidewalk Cafe,1420047,"71 N MOORE ST, NEW YORK, NY 10013",71,N MOORE ST,NEW YORK,NY,10013,Manhattan,,(212) ???-????,81
341,NOOR EL HADA CORP,,Unenclosed Sidewalk Cafe,1224578,"24-25 STEINWAY STREET, QUEENS, NY 11103",24-25,STEINWAY STREET,QUEENS,NY,11103,Queens,,(718) 721-9010,228
258,NOTEWORTHY CAFE CORP,,Enclosed Sidewalk Cafe,1187200,"200 ALLEN ST, NEW YORK, NY 10002",200,ALLEN ST,NEW YORK,NY,10002,Manhattan,,(212) 260-1122,340
377,NPK DONUT INC,COURT DELI,Enclosed Sidewalk Cafe,1244698,"96 E 161TH ST, BRONX, NY 10451",96,E 161TH ST,BRONX,NY,10451,Bronx,,(718) 993-1380,556
954,NY 2178 BROADWAY OPERATING LLC,NYLO NEW YORK CITY,Unenclosed Sidewalk Cafe,1458748,"2170-2178 BROADWAY, NEW YORK, NY 10024",2170-2178,BROADWAY,NEW YORK,NY,10024,Manhattan,,(212) 362-1100,119
47,"N.Y. RESTAURANT SUPPLIES,INC.",AROUND THE CLOCK CAFE,Unenclosed Sidewalk Cafe,0911530,"8 STUYVESANT ST, NEW YORK, NY 10003",8,STUYVESANT ST,NEW YORK,NY,10003,Manhattan,1ST FLOOR,(212) 674-2516,202
819,NYS LEE INCORPORATED,SKINNY'S CANTINA,Unenclosed Sidewalk Cafe,1422486,"4705 CENTER BLVD, QUEENS, NY 11109",4705,CENTER BLVD,QUEENS,NY,11109,Queens,,(917) 613-2058,405
607,O'FLYNN ENTERPRISES LLC,LE GRAINNE CAFE,Unenclosed Sidewalk Cafe,1347356,"183 NINTH AVENUE, NEW YORK, NY 10011",183,NINTH AVENUE,NEW YORK,NY,10011,Manhattan,,(203) 246-7806,122
581,OLIO RESTAURANTS LLC,OLIO,Unenclosed Sidewalk Cafe,1344146,"3 GREENWICH AVENUE, NEW YORK, NY 10014",3,GREENWICH AVENUE,NEW YORK,NY,10014,Manhattan,,(212) 243-6546,449
112,"OLIVER KING ENTERPRISES, INC.",EMPIRE SZECHUAN VILLAGE,Enclosed Sidewalk Cafe,1007220,"173 7TH AVE S, NEW YORK, NY 10014",173,7TH AVE S,NEW YORK,NY,10014,Manhattan,,(212) 243-6046,272
631,OLIVIA AVA CORP,EDGAR'S II,Unenclosed Sidewalk Cafe,1352255,"650 AMSTERDAM AVENUE, NEW YORK, NY 10025",650,AMSTERDAM AVENUE,NEW YORK,NY,10025,Manhattan,,(212) 595-6261,117
211,OLYMPIAN SUMMIT INC.,STEINWAY BILLARDS & CAFE,Unenclosed Sidewalk Cafe,1160619,"35-25 STEINWAY STREET, LONG ISLND CITY, NY 11101",35-25,STEINWAY STREET,LONG ISLND CITY,NY,11101,Queens,,(718) 472-2124,241
968,OMNITY CONSULTING LLC,HARLEM SHAKE,Unenclosed Sidewalk Cafe,1461536,"100 WEST  124 ST, NEW YORK, NY 10027",100,WEST  124 ST,NEW YORK,NY,10027,Manhattan,,(631) 424-8480,805
145,OMONIA CAFE INC.,OMONIA CAFE,Enclosed Sidewalk Cafe,1072286,"32-20 BROADWAY, QUEENS, NY 11106",32-20,BROADWAY,QUEENS,NY,11106,Queens,,(718) 274-6650,497
706,"ONE 29 PARK, LLC",ASELLINA,Unenclosed Sidewalk Cafe,1384241,"420 PARK AVE SOUTH, NEW YORK, NY 10016",420,PARK AVE SOUTH,NEW YORK,NY,10016,Manhattan,,(212) 513-1988,318
651,OSTERIA LAGUNA LLC,OSTERIA LAGUNA,Unenclosed Sidewalk Cafe,1356304,"209 E 42ND ST, NEW YORK, NY 10017",209,E 42ND ST,NEW YORK,NY,10017,Manhattan,,(212) 557-0001,155
373,PAESANO REST. CORP.,PAESANO OF MULBERRY STREET,Unenclosed Sidewalk Cafe,1240086,"136 MULBERRY ST, NEW YORK, NY 10013",136,MULBERRY ST,NEW YORK,NY,10013,Manhattan,,(212) 965-1188,97
229,PANDBAKERY INC,LEFKOS PIRGOS COFFEE,Unenclosed Sidewalk Cafe,1166911,"22-85 31 STREET, QUEENS, NY 11105",22-85,31 STREET,QUEENS,NY,11105,Queens,,(718) 932-4423,475
914,PANERA LLC,,Unenclosed Sidewalk Cafe,1449817,"330 7TH AVE, NEW YORK, NY 10001",330,7TH AVE,NEW YORK,NY,10001,Manhattan,,(646) 473-0204,226
585,PANINI RESOURCES LLC,CORSINO,Unenclosed Sidewalk Cafe,1345390,"637 HUDSON ST, NEW YORK, NY 10014",637,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(212) 242-3093,185
530,PAOLA'S RESTAURANT GROUP LLC,PAOLA'S RESTAURANT,Unenclosed Sidewalk Cafe,1313851,"1295 MADISON AVE, NEW YORK, NY 10128",1295,MADISON AVE,NEW YORK,NY,10128,Manhattan,,(212) 794-1890,216
561,PARISIENNE CAFE INCORPORATED,,Unenclosed Sidewalk Cafe,1336537,"2339 ARTHUR AVE, BRONX, NY 10458",2339,ARTHUR AVE,BRONX,NY,10458,Bronx,,(646) 402-0758,104
452,"PARK SLOPE MP COMPANY, INC",TUTTA PASTA,Unenclosed Sidewalk Cafe,1278297,"160 7TH AVE, BROOKLYN, NY 11215",160,7TH AVE,BROOKLYN,NY,11215,Brooklyn,,(718) 788-9500,125
491,PASSIONE RISTORANTE LLC,,Unenclosed Sidewalk Cafe,1289261,"1590 LEXINGTON AVE, NEW YORK, NY 10029",1590,LEXINGTON AVE,NEW YORK,NY,10029,Manhattan,,(212) 643-2616,209
703,PASTABAR CAFE CORP,VERSO,Unenclosed Sidewalk Cafe,1383047,"127 AVE C, NEW YORK, NY 10009",127,AVE C,NEW YORK,NY,10009,Manhattan,,(212) 529-7747,163
522,PASTA BISTRO GRILL INC.,PASTA BISTRO GRILL,Unenclosed Sidewalk Cafe,1311319,"93 MACDOUGAL ST, NEW YORK, NY 10012",93,MACDOUGAL ST,NEW YORK,NY,10012,Manhattan,,(212) 260-5679,98
967,"PASTAI, INC",PASTAI,Unenclosed Sidewalk Cafe,1461129,"186 9TH AVE, NEW YORK, NY 10011",186,9TH AVE,NEW YORK,NY,10011,Manhattan,,(917) 544-3972,77
